长虹桥西,长虹桥南
长虹桥西,团结湖路北口
长虹桥西,团结湖
长虹桥西,农业展览馆
三里屯,长虹桥东
三里屯,农业展览馆
工人体育馆,东四十条桥东
东四十条桥东,东四十条桥西
东四十条桥西,东四十条
东四十条桥西,海运仓
东四十条,张自忠路
东四十条,东四十条桥
张自忠路,宽街路口东
宽街路口东,东黄城根北口
宽街路口东,南锣鼓巷
外馆斜街,安华西里
外馆斜街,小黄庄
安华西里,安华桥南
安华西里,黄寺大街东口
安华西里,鼓楼外大街北站
安华桥南,安华桥北
安华桥南,安贞西里
安华桥南,鼓楼外大街北站
安华桥北,安贞西里
安华桥北,安华桥北(北行)
安华桥北,安贞桥西
安贞西里,地铁北土城站
安贞西里,安贞医院北站
安贞西里,安华桥北(北行)
安贞西里,中华民族园
安贞西里,马甸桥东
地铁北土城站,华严里
地铁北土城站,健德门东
地铁北土城站,北土城公交场站
地铁北土城站,裕民中路
地铁北土城站,安贞医院北站
地铁北土城站,健德门西
地铁北土城站,安贞西里北门
华严里,民族园西路
华严里,健德门东
华严里,北辰西桥南
民族园西路,祁家豁子
祁家豁子,马甸桥北
祁家豁子,安翔桥北
祁家豁子,安翔桥南
祁家豁子,西三旗桥南
祁家豁子,马甸桥西
祁家豁子,北郊农场桥南
祁家豁子,北郊农场桥
祁家豁子,马甸桥南
祁家豁子,健德门北
祁家豁子,健德门西
祁家豁子,中国音乐学院
祁家豁子,健翔桥东
祁家豁子,史各庄南
祁家豁子,清河小营桥北
祁家豁子,清河小营桥南
祁家豁子,西三旗桥北
祁家豁子,健翔桥北
长虹桥南,团结湖
长虹桥南,农业展览馆
呼家楼南,光华桥西
呼家楼南,光华桥南
呼家楼南,小庄路口北
呼家楼南,针织路口东
白云路,公安大学
白云路,木樨地东
白云路,白云观
公安大学,木樨地北
公安大学,木樨地西
公安大学,白云观
公安大学,真武庙三里
木樨地北,玉渊潭东门
木樨地北,钓鱼台
木樨地北,木樨地东
木樨地北,西城三里河
木樨地北,木樨地西
木樨地北,茂林居
玉渊潭东门,钓鱼台
钓鱼台,月坛北街
二里沟西口,四道口东
二里沟西口,郝家湾
四道口东,白石桥南
四道口东,外文印刷厂
