临港路四段珠江路口,临江路五段,2
天府软件园公交站,天府软件园东侧,5
天华路,天府软件园东侧,10
天华路,新会展中心南侧,4
新会展中心南侧,世纪城路江滩公园,3
世纪城路江滩公园,新会展中心东侧,3
新会展北侧世纪城路口,新会展中心东侧,3
世纪城东路,新会展北侧世纪城路口,1
科华南路锦悦东路,世纪城东路,1
科华南路锦悦东路,科华南路锦城大道口,2
污水处理厂,科华南路锦城大道口,2
科华南路府城大道口,污水处理厂,2
科华南路府城大道口,濯锦北路,6
濯锦北路,科华南路北,7
火车南站东路口,科华南路北,9
火车南站东路口,科华中路南,8
二环科华路口,棕树村,10
高攀路北,棕树村,7
火车南站东路东,科华南路北,4
科华南路锦尚东路口,污水处理厂,2
荷花池,荷花池公交站,1
豆腐堰,站北路,4
五块石客运站,站北路,5
五块石客运站,五块石,5
五块石,五块石电器市场,2
五块石路站北北街口,五块石电器市场,5
五块石路站北北街口,五块石路,5
五块石路,泉水东路口,4
泉水路口,泉水东路口,1
汇泽路,泉水路口,2
灵润路,汇泽路,1
灵润路,陆家村七组,1
陆家村六组,陆家村七组,1
陆家村六组,陆家村五组,1
陆家村五组,地铁陆家桥站,1
陆家村三组,地铁陆家桥站,1
古柏五组,陆家村三组,1
古柏五组,成彭路东风渠,2
成彭路东风渠,土柏路成彭路口,1
土柏路中,土柏路成彭路口,3
土柏路中,土柏路,3
土柏路正义路口,土柏路,2
土柏路正义路口,成都看守所,1
成都看守所,方碑村五队,5
方碑村三队,方碑村五队,5
方碑村三队,安靖镇政府,6
安靖镇政府,安靖镇,5
高桥村,安靖镇,6
高桥村,林湾公交站,6
土柏路正义路口,方碑村五队,1
地铁洞子口站,泉水路口,1
地铁洞子口站,五块石路,4
五块石路站北北街口,五块石,5
蓝谷地,海桐小区,2
蓝谷地,赖家新桥,1
赖家新桥,赖家新桥路口,3
大观堰,赖家新桥路口,6
川师北大门,大观堰,7
沙河铺路口,上沙河铺路,6
中沙河铺,上沙河铺路,6
下沙河铺,中沙河铺,5
下沙河铺,牛沙北路,1
牛沙路,牛沙北路,1
牛沙路西,牛沙路,1
莲花小区,牛沙路西,1
莲花小区,二环莲桂东路口,1
牛市口,二环莲桂东路口,1
陈家巷,牛市口,7
陈家巷,牛王庙,6
春熙路步行街南,东门大桥,7
春熙路步行街南,盐市口,10
东御街,盐市口,4
春熙路步行街南,义学巷口,7
芷泉街,义学巷口,8
牛市口,二环牛市口,1
二环海椒市东街口,二环牛市口,3
二环海椒市东街口,通盈街西,1
汇泉南街牛沙路口,通盈街西,1
汇泉南街牛沙路口,牛沙路,1
国槐街北,大观堰,3
国槐街北,国槐街,6
国槐街海桐路口,国槐街,2
国槐街海桐路口,国槐街南,2
国槐街南,玉兰街,2
海桐小区,玉兰街,1
万家湾公交站,光华东五路,2
光华东五路中,光华东五路,2
光华东五路中,光华东五路东,2
培风横街,光华东五路东,3
培风横街,培风东街,2
培风东街,培风东街北,7
培中路,培风东街北,1
中坝街,培中路,1
中坝街,日月大道西货站路口,1
苏坡立交桥西,日月大道西货站路口,7
苏坡立交桥西,三环路苏坡立交桥,4
四威北路,三环路苏坡立交桥,1
四威北路,贝森路西,1
贝森路,贝森路西,3
贝森路,贝森路东,4
贝森路东,新文化宫,1
新文化宫,金沙公交站,5
二环成温路口,铁门坎,3
二环成温路口,二环府南新区,5
二环府南新区,二环清溪西路口,4
地铁蜀汉路东站,二环清溪西路口,2
地铁蜀汉路东站,蜀兴西街蜀和巷口,1
蜀兴西街蜀和巷口,蜀通街,1
地铁蜀汉路东站,蜀通街,1
地铁蜀汉路东站,二环蜀汉路口,3
二环府南新区,二环蜀汉路口,4
二环府南新区,二环战旗东路口,4
地铁西南财大站,二环战旗东路口,2
地铁西南财大站,金沙公交站,7
地铁文化宫站,金沙公交站,7
地铁文化宫站,新文化宫,1
新文化宫,贝森路贝森北路口,1
